[1, 0]
[1047967, 611]
[1047972, 433]
[1047977, 256]
[1047982, 78]
[1047986, 925]
[1047991, 747]
[1047996, 569]
[1048001, 391]
[1048006, 213]
[1048011, 36]
[1048015, 883]
[1048020, 705]
[1048025, 527]
[1048030, 349]
[1048035, 171]
[1048039, 1018]
[1048044, 840]
[1048049, 663]
[1048054, 485]
[1048059, 307]
[1048064, 129]
[1048066, 2002]
[1048069, 801]
[1048071, 1650]
[1048074, 450]
[1048076, 1298]
[1048079, 98]
[1048081, 946]
[1048083, 1795]
[1048086, 595]
[1048088, 1443]
[1048091, 243]
[1048093, 1091]
[1048095, 1940]
[1048098, 740]
[1048100, 1588]
[1048103, 388]
[1048105, 1236]
[1048108, 36]
[1048110, 885]
[1048112, 1733]
[1048115, 533]
[1048117, 1381]
[1048120, 181]
[1048122, 1030]
[1048124, 1878]
[1048127, 678]
[1048129, 1526]
[1048132, 326]
[1048134, 1175]
[1048136, 2023]
[1048139, 823]
[1048141, 1671]
[1048144, 471]
[1048146, 1320]
[1048149, 119]
[1048151, 968]
[1048153, 1817]
[1048156, 616]
[1048158, 1465]
[1048161, 265]
[1048163, 1113]
[1048165, 1962]
[1048168, 761]
[1048170, 1610]
[1048173, 410]
[1048175, 1258]
[1048178, 58]
[1048180, 907]
[1048182, 1755]
[1048185, 555]
[1048187, 1403]
[1048190, 203]
[1048192, 1052]
[1048194, 1900]
[1048197, 700]
[1048199, 1548]
[1048202, 348]
[1048204, 1197]
[1048206, 2045]
[1048209, 845]
[1048211, 1693]
[1048214, 493]
[1048216, 1342]
[1048219, 141]
[1048221, 990]
[1048223, 1839]
[1048226, 638]
[1048228, 1487]
[1048231, 287]
[1048233, 1135]
[1048235, 1984]
[1048238, 783]
[1048240, 1632]
[1048243, 432]
[1048245, 1280]
[1048248, 80]
[1048250, 929]
[1048252, 1777]
[1048255, 577]
[1048257, 1425]
[1048260, 225]
[1048262, 1074]
[1048264, 1922]
[1048267, 722]
[1048269, 1570]
[1048272, 370]
[1048274, 1219]
[1048277, 18]
[1048279, 867]
[1048281, 1716]
[1048284, 515]
[1048286, 1364]
[1048289, 164]
[1048291, 1012]
[1048293, 1861]
[1048296, 660]
[1048298, 1509]
[1048301, 309]
[1048303, 1157]
[1048307, 381]
[1048309, 1230]
[1048312, 30]
[1048314, 878]
[1048316, 1727]
[1048319, 526]
[1048321, 1375]
[1048322, 2224]
[1048323, 3074]
[1048324, 3923]
[1048326, 676]
[1048327, 1525]
